\data
SWRC_RT_01,12/21/12 16:34:54,3.21,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,335,-9999
SWRC_RT_03,12/21/12 16:34:54,2.77,1.67,6.74
SWRC_RT_01,12/21/12 16:34:54,7.24,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,343,-9999
SWRC_RT_03,12/21/12 16:34:54,5.94,7.2,5.29
SWRC_RT_01,12/21/12 16:34:54,5.38,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,353,-9999
SWRC_RT_03,12/21/12 16:34:54,7.2,9.94,4.1
SWRC_RT_01,12/21/12 16:34:54,7.02,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,315,-9999
SWRC_RT_03,12/21/12 16:34:54,3.1,6.25,9.97
SWRC_RT_01,12/21/12 16:34:54,7.62,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,371,-9999
SWRC_RT_03,12/21/12 16:34:54,0.52,8.5,4.08
SWRC_RT_01,12/21/12 16:34:54,5.6,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,330,-9999
SWRC_RT_03,12/21/12 16:34:54,6.87,7.17,3.17
SWRC_RT_01,12/21/12 16:34:54,6.56,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,318,-9999
SWRC_RT_03,12/21/12 16:34:54,4.16,7.9,1.58
SWRC_RT_01,12/21/12 16:34:54,5.71,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,322,-9999
SWRC_RT_03,12/21/12 16:34:54,5.55,0.83,8.49
SWRC_RT_01,12/21/12 16:34:54,6.66,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,351,-9999
SWRC_RT_03,12/21/12 16:34:54,3.27,0.64,8.83
SWRC_RT_01,12/21/12 16:34:54,3.5,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,359,-9999
SWRC_RT_03,12/21/12 16:34:54,3.27,4.63,0.59
SWRC_RT_01,12/21/12 16:34:54,2.2,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,376,-9999
SWRC_RT_03,12/21/12 16:34:54,4.02,8.32,8.15
SWRC_RT_01,12/21/12 16:34:54,0.12,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,340,-9999
SWRC_RT_03,12/21/12 16:34:54,2.54,5.37,2.45
SWRC_RT_01,12/21/12 16:34:54,7.22,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,318,-9999
SWRC_RT_03,12/21/12 16:34:54,2.7,7.57,7.11
SWRC_RT_01,12/21/12 16:34:54,3.75,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,370,-9999
SWRC_RT_03,12/21/12 16:34:54,4.42,1.06,3.79
SWRC_RT_01,12/21/12 16:34:54,8.97,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,355,-9999
SWRC_RT_03,12/21/12 16:34:54,3.57,8.34,7.89
SWRC_RT_01,12/21/12 16:34:54,0.95,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,353,-9999
SWRC_RT_03,12/21/12 16:34:54,5.63,7.45,9.39
SWRC_RT_01,12/21/12 16:34:54,5.64,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,376,-9999
SWRC_RT_03,12/21/12 16:34:54,0.21,3.36,6.99
SWRC_RT_01,12/21/12 16:34:54,4.16,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,373,-9999
SWRC_RT_03,12/21/12 16:34:54,6.19,7.89,5.61
SWRC_RT_01,12/21/12 16:34:54,9.8,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,332,-9999
SWRC_RT_03,12/21/12 16:34:54,8.41,3.4,2.0
SWRC_RT_01,12/21/12 16:34:54,9.28,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,369,-9999
SWRC_RT_03,12/21/12 16:34:54,4.01,1.28,4.16
SWRC_RT_01,12/21/12 16:34:54,7.2,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,358,-9999
SWRC_RT_03,12/21/12 16:34:54,7.06,3.13,6.27
SWRC_RT_01,12/21/12 16:34:54,9.03,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,304,-9999
SWRC_RT_03,12/21/12 16:34:54,7.38,8.45,5.89
SWRC_RT_01,12/21/12 16:34:54,8.37,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,363,-9999
SWRC_RT_03,12/21/12 16:34:54,0.35,2.38,2.4
SWRC_RT_01,12/21/12 16:34:54,2.06,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,338,-9999
SWRC_RT_03,12/21/12 16:34:54,0.69,6.43,1.28
SWRC_RT_01,12/21/12 16:34:54,8.63,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,398,-9999
SWRC_RT_03,12/21/12 16:34:54,3.12,7.98,6.78
SWRC_RT_01,12/21/12 16:34:54,4.32,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,325,-9999
SWRC_RT_03,12/21/12 16:34:54,8.35,5.1,0.97
SWRC_RT_01,12/21/12 16:34:54,9.28,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,311,-9999
SWRC_RT_03,12/21/12 16:34:54,5.73,7.8,4.57
SWRC_RT_01,12/21/12 16:34:54,7.78,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,384,-9999
SWRC_RT_03,12/21/12 16:34:54,0.58,8.73,5.32
SWRC_RT_01,12/21/12 16:34:54,8.7,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,355,-9999
SWRC_RT_03,12/21/12 16:34:54,2.64,7.02,3.91
SWRC_RT_01,12/21/12 16:34:54,6.81,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,397,-9999
SWRC_RT_03,12/21/12 16:34:54,0.29,2.1,3.44
SWRC_RT_01,12/21/12 16:34:54,2.66,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,335,-9999
SWRC_RT_03,12/21/12 16:34:54,5.96,1.72,0.76
SWRC_RT_01,12/21/12 16:34:54,6.36,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,314,-9999
SWRC_RT_03,12/21/12 16:34:54,1.75,2.83,8.85
SWRC_RT_01,12/21/12 16:34:54,0.05,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,388,-9999
SWRC_RT_03,12/21/12 16:34:54,3.52,9.26,2.4
SWRC_RT_01,12/21/12 16:34:54,5.8,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,381,-9999
SWRC_RT_03,12/21/12 16:34:54,6.94,1.8,0.3
SWRC_RT_01,12/21/12 16:34:54,4.59,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,363,-9999
SWRC_RT_03,12/21/12 16:34:54,7.6,8.39,3.56
SWRC_RT_01,12/21/12 16:34:54,7.09,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,306,-9999
SWRC_RT_03,12/21/12 16:34:54,8.69,8.54,3.6
SWRC_RT_01,12/21/12 16:34:54,1.55,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,327,-9999
SWRC_RT_03,12/21/12 16:34:54,1.92,6.4,9.58
SWRC_RT_01,12/21/12 16:34:54,5.13,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,368,-9999
SWRC_RT_03,12/21/12 16:34:54,2.77,0.73,2.56
SWRC_RT_01,12/21/12 16:34:54,1.47,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,308,-9999
SWRC_RT_03,12/21/12 16:34:54,1.81,4.81,8.12
SWRC_RT_01,12/21/12 16:34:54,4.37,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,396,-9999
SWRC_RT_03,12/21/12 16:34:54,4.74,2.88,0.9
SWRC_RT_01,12/21/12 16:34:54,6.13,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,306,-9999
SWRC_RT_03,12/21/12 16:34:54,3.59,2.75,9.09
SWRC_RT_01,12/21/12 16:34:54,5.31,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,393,-9999
SWRC_RT_03,12/21/12 16:34:54,3.48,1.63,2.04
SWRC_RT_01,12/21/12 16:34:54,8.84,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,310,-9999
SWRC_RT_03,12/21/12 16:34:54,3.84,5.91,0.92
SWRC_RT_01,12/21/12 16:34:54,1.87,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,305,-9999
SWRC_RT_03,12/21/12 16:34:54,5.98,1.92,9.63
SWRC_RT_01,12/21/12 16:34:54,9.2,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,388,-9999
SWRC_RT_03,12/21/12 16:34:54,4.23,6.99,4.76
SWRC_RT_01,12/21/12 16:34:54,0.12,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,366,-9999
SWRC_RT_03,12/21/12 16:34:54,5.88,1.42,4.5
SWRC_RT_01,12/21/12 16:34:54,8.18,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,342,-9999
SWRC_RT_03,12/21/12 16:34:54,0.38,3.27,3.36
SWRC_RT_01,12/21/12 16:34:54,7.76,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,322,-9999
SWRC_RT_03,12/21/12 16:34:54,2.64,2.18,8.07
SWRC_RT_01,12/21/12 16:34:54,9.8,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,358,-9999
SWRC_RT_03,12/21/12 16:34:54,3.67,6.6,7.13
SWRC_RT_01,12/21/12 16:34:54,1.27,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,344,-9999
SWRC_RT_03,12/21/12 16:34:54,8.74,7.95,7.04
SWRC_RT_01,12/21/12 16:34:54,7.84,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,360,-9999
SWRC_RT_03,12/21/12 16:34:54,2.67,0.41,2.48
SWRC_RT_01,12/21/12 16:34:54,5.53,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,340,-9999
SWRC_RT_03,12/21/12 16:34:54,9.53,7.4,9.74
SWRC_RT_01,12/21/12 16:34:54,5.25,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,300,-9999
SWRC_RT_03,12/21/12 16:34:54,1.06,0.5,9.43
SWRC_RT_01,12/21/12 16:34:54,4.73,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,304,-9999
SWRC_RT_03,12/21/12 16:34:54,3.17,1.42,7.53
SWRC_RT_01,12/21/12 16:34:54,1.09,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,373,-9999
SWRC_RT_03,12/21/12 16:34:54,2.04,9.23,7.88
SWRC_RT_01,12/21/12 16:34:54,7.1,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,351,-9999
SWRC_RT_03,12/21/12 16:34:54,7.91,2.51,6.64
SWRC_RT_01,12/21/12 16:34:54,5.1,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,398,-9999
SWRC_RT_03,12/21/12 16:34:54,6.11,7.2,9.16
SWRC_RT_01,12/21/12 16:34:54,7.85,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,382,-9999
SWRC_RT_03,12/21/12 16:34:54,6.84,1.88,8.1
SWRC_RT_01,12/21/12 16:34:54,9.66,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,335,-9999
SWRC_RT_03,12/21/12 16:34:54,6.54,1.44,0.61
SWRC_RT_01,12/21/12 16:34:54,9.49,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,328,-9999
SWRC_RT_03,12/21/12 16:34:54,3.27,1.34,9.34
SWRC_RT_01,12/21/12 16:34:54,5.95,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,372,-9999
SWRC_RT_03,12/21/12 16:34:54,6.64,4.44,7.55
SWRC_RT_01,12/21/12 16:34:54,0.64,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,355,-9999
SWRC_RT_03,12/21/12 16:34:54,5.03,0.73,9.22
SWRC_RT_01,12/21/12 16:34:54,0.81,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,329,-9999
SWRC_RT_03,12/21/12 16:34:54,3.95,3.46,4.35
SWRC_RT_01,12/21/12 16:34:54,3.07,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,365,-9999
SWRC_RT_03,12/21/12 16:34:54,4.32,5.55,3.95
SWRC_RT_01,12/21/12 16:34:54,2.29,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,314,-9999
SWRC_RT_03,12/21/12 16:34:54,5.19,2.78,9.52
SWRC_RT_01,12/21/12 16:34:54,4.97,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,345,-9999
SWRC_RT_03,12/21/12 16:34:54,6.16,4.77,4.83
SWRC_RT_01,12/21/12 16:34:54,2.67,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,368,-9999
SWRC_RT_03,12/21/12 16:34:54,5.62,9.9,7.37
SWRC_RT_01,12/21/12 16:34:54,6.08,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,302,-9999
SWRC_RT_03,12/21/12 16:34:54,2.72,6.26,8.74
SWRC_RT_01,12/21/12 16:34:54,9.3,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,390,-9999
SWRC_RT_03,12/21/12 16:34:54,3.67,6.52,2.75
SWRC_RT_01,12/21/12 16:34:54,6.98,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,302,-9999
SWRC_RT_03,12/21/12 16:34:54,9.07,6.8,6.39
SWRC_RT_01,12/21/12 16:34:54,3.23,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,330,-9999
SWRC_RT_03,12/21/12 16:34:54,3.77,8.62,0.55
SWRC_RT_01,12/21/12 16:34:54,7.68,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,385,-9999
SWRC_RT_03,12/21/12 16:34:54,0.1,9.82,6.63
SWRC_RT_01,12/21/12 16:34:54,4.09,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,346,-9999
SWRC_RT_03,12/21/12 16:34:54,1.69,7.56,6.76
SWRC_RT_01,12/21/12 16:34:54,0.58,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,353,-9999
SWRC_RT_03,12/21/12 16:34:54,9.63,2.34,2.7
SWRC_RT_01,12/21/12 16:34:54,7.26,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,392,-9999
SWRC_RT_03,12/21/12 16:34:54,1.76,5.16,6.27
SWRC_RT_01,12/21/12 16:34:54,4.21,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,314,-9999
SWRC_RT_03,12/21/12 16:34:54,1.99,0.19,2.42
SWRC_RT_01,12/21/12 16:34:54,2.85,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,392,-9999
SWRC_RT_03,12/21/12 16:34:54,0.91,0.8,6.93
SWRC_RT_01,12/21/12 16:34:54,8.48,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,331,-9999
SWRC_RT_03,12/21/12 16:34:54,1.49,0.83,3.14
SWRC_RT_01,12/21/12 16:34:54,0.07,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,363,-9999
SWRC_RT_03,12/21/12 16:34:54,5.1,5.07,6.19
SWRC_RT_01,12/21/12 16:34:54,5.52,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,399,-9999
SWRC_RT_03,12/21/12 16:34:54,4.09,8.02,9.12
SWRC_RT_01,12/21/12 16:34:54,0.66,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,395,-9999
SWRC_RT_03,12/21/12 16:34:54,8.44,4.81,9.19
SWRC_RT_01,12/21/12 16:34:54,3.34,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,337,-9999
SWRC_RT_03,12/21/12 16:34:54,2.37,9.48,3.31
SWRC_RT_01,12/21/12 16:34:54,1.61,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,396,-9999
SWRC_RT_03,12/21/12 16:34:54,8.03,9.1,7.41
SWRC_RT_01,12/21/12 16:34:54,5.11,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,327,-9999
SWRC_RT_03,12/21/12 16:34:54,9.99,6.63,8.0
SWRC_RT_01,12/21/12 16:34:54,2.17,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,326,-9999
SWRC_RT_03,12/21/12 16:34:54,6.41,1.44,2.35
SWRC_RT_01,12/21/12 16:34:54,3.59,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,336,-9999
SWRC_RT_03,12/21/12 16:34:54,2.9,2.74,8.9
SWRC_RT_01,12/21/12 16:34:54,4.74,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,388,-9999
SWRC_RT_03,12/21/12 16:34:54,9.52,9.21,0.88
SWRC_RT_01,12/21/12 16:34:54,9.51,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,345,-9999
SWRC_RT_03,12/21/12 16:34:54,5.35,0.35,2.49
SWRC_RT_01,12/21/12 16:34:54,4.46,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,376,-9999
SWRC_RT_03,12/21/12 16:34:54,1.43,9.65,3.35
SWRC_RT_01,12/21/12 16:34:54,0.54,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,326,-9999
SWRC_RT_03,12/21/12 16:34:54,2.68,2.46,3.37
SWRC_RT_01,12/21/12 16:34:54,7.38,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,376,-9999
SWRC_RT_03,12/21/12 16:34:54,7.9,7.01,5.48
SWRC_RT_01,12/21/12 16:34:54,0.28,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,357,-9999
SWRC_RT_03,12/21/12 16:34:54,3.1,1.99,4.53
SWRC_RT_01,12/21/12 16:34:54,9.24,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,364,-9999
SWRC_RT_03,12/21/12 16:34:54,5.19,1.44,8.87
SWRC_RT_01,12/21/12 16:34:54,6.76,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,325,-9999
SWRC_RT_03,12/21/12 16:34:54,8.54,4.22,2.83
SWRC_RT_01,12/21/12 16:34:54,8.98,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,327,-9999
SWRC_RT_03,12/21/12 16:34:54,3.44,9.11,2.71
SWRC_RT_01,12/21/12 16:34:54,9.9,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,310,-9999
SWRC_RT_03,12/21/12 16:34:54,1.38,3.93,4.95
SWRC_RT_01,12/21/12 16:34:54,5.03,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,347,-9999
SWRC_RT_03,12/21/12 16:34:54,8.23,2.74,8.94
SWRC_RT_01,12/21/12 16:34:54,5.85,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,333,-9999
SWRC_RT_03,12/21/12 16:34:54,3.69,8.73,3.55
SWRC_RT_01,12/21/12 16:34:54,4.78,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,309,-9999
SWRC_RT_03,12/21/12 16:34:54,1.6,9.56,1.42
SWRC_RT_01,12/21/12 16:34:54,8.05,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,374,-9999
SWRC_RT_03,12/21/12 16:34:54,2.69,9.75,1.4
SWRC_RT_01,12/21/12 16:34:54,2.05,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,305,-9999
SWRC_RT_03,12/21/12 16:34:54,4.25,4.04,8.36
SWRC_RT_01,12/21/12 16:34:54,5.1,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,395,-9999
SWRC_RT_03,12/21/12 16:34:54,3.81,1.28,0.52
SWRC_RT_01,12/21/12 16:34:54,0.55,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,353,-9999
SWRC_RT_03,12/21/12 16:34:54,8.44,0.9,9.42
SWRC_RT_01,12/21/12 16:34:54,6.89,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,375,-9999
SWRC_RT_03,12/21/12 16:34:54,6.1,9.75,2.23
SWRC_RT_01,12/21/12 16:34:54,5.65,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,392,-9999
SWRC_RT_03,12/21/12 16:34:54,5.3,7.1,6.56
SWRC_RT_01,12/21/12 16:34:54,8.75,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,386,-9999
SWRC_RT_03,12/21/12 16:34:54,8.57,2.61,0.56
SWRC_RT_01,12/21/12 16:34:54,4.84,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,338,-9999
SWRC_RT_03,12/21/12 16:34:54,0.93,7.7,1.28
SWRC_RT_01,12/21/12 16:34:54,2.7,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,354,-9999
SWRC_RT_03,12/21/12 16:34:54,8.66,7.44,6.56
SWRC_RT_01,12/21/12 16:34:54,0.7,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,353,-9999
SWRC_RT_03,12/21/12 16:34:54,6.49,6.18,3.01
SWRC_RT_01,12/21/12 16:34:54,7.79,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,338,-9999
SWRC_RT_03,12/21/12 16:34:54,7.61,4.09,6.27
SWRC_RT_01,12/21/12 16:34:54,9.98,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,326,-9999
SWRC_RT_03,12/21/12 16:34:54,1.26,7.37,3.66
SWRC_RT_01,12/21/12 16:34:54,8.67,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,327,-9999
SWRC_RT_03,12/21/12 16:34:54,1.04,8.8,0.69
SWRC_RT_01,12/21/12 16:34:54,8.54,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,366,-9999
SWRC_RT_03,12/21/12 16:34:54,3.64,9.06,1.65
SWRC_RT_01,12/21/12 16:34:54,7.27,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,373,-9999
SWRC_RT_03,12/21/12 16:34:54,9.64,0.22,6.2
SWRC_RT_01,12/21/12 16:34:54,4.1,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,396,-9999
SWRC_RT_03,12/21/12 16:34:54,2.46,1.35,2.28
SWRC_RT_01,12/21/12 16:34:54,0.24,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,357,-9999
SWRC_RT_03,12/21/12 16:34:54,2.79,1.22,6.63
SWRC_RT_01,12/21/12 16:34:54,5.38,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,395,-9999
SWRC_RT_03,12/21/12 16:34:54,9.11,9.7,7.99
SWRC_RT_01,12/21/12 16:34:54,0.63,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,324,-9999
SWRC_RT_03,12/21/12 16:34:54,9.55,2.03,8.3
SWRC_RT_01,12/21/12 16:34:54,9.71,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,310,-9999
SWRC_RT_03,12/21/12 16:34:54,1.89,0.6,5.75
SWRC_RT_01,12/21/12 16:34:54,3.53,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,306,-9999
SWRC_RT_03,12/21/12 16:34:54,5.03,1.28,0.13
SWRC_RT_01,12/21/12 16:34:54,1.42,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,388,-9999
SWRC_RT_03,12/21/12 16:34:54,0.71,7.43,6.29
SWRC_RT_01,12/21/12 16:34:54,5.56,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,326,-9999
SWRC_RT_03,12/21/12 16:34:54,7.04,0.85,6.19
SWRC_RT_01,12/21/12 16:34:54,3.37,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,305,-9999
SWRC_RT_03,12/21/12 16:34:54,9.54,5.17,7.32
SWRC_RT_01,12/21/12 16:34:54,7.88,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,395,-9999
SWRC_RT_03,12/21/12 16:34:54,5.95,8.97,8.03
SWRC_RT_01,12/21/12 16:34:54,6.42,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,301,-9999
SWRC_RT_03,12/21/12 16:34:54,6.68,1.08,7.93
SWRC_RT_01,12/21/12 16:34:54,9.68,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,374,-9999
SWRC_RT_03,12/21/12 16:34:54,2.76,6.51,2.85
SWRC_RT_01,12/21/12 16:34:54,6.98,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,374,-9999
SWRC_RT_03,12/21/12 16:34:54,3.57,9.93,1.63
SWRC_RT_01,12/21/12 16:34:54,8.41,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,319,-9999
SWRC_RT_03,12/21/12 16:34:54,0.75,6.77,0.72
SWRC_RT_01,12/21/12 16:34:54,4.42,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,392,-9999
SWRC_RT_03,12/21/12 16:34:54,0.35,7.16,1.44
SWRC_RT_01,12/21/12 16:34:54,9.8,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,368,-9999
SWRC_RT_03,12/21/12 16:34:54,5.77,0.32,4.55
SWRC_RT_01,12/21/12 16:34:54,8.59,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,305,-9999
SWRC_RT_03,12/21/12 16:34:54,1.8,7.78,4.07
SWRC_RT_01,12/21/12 16:34:54,2.75,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,319,-9999
SWRC_RT_03,12/21/12 16:34:54,3.03,9.02,8.3
SWRC_RT_01,12/21/12 16:34:54,1.75,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,325,-9999
SWRC_RT_03,12/21/12 16:34:54,1.35,7.22,4.61
SWRC_RT_01,12/21/12 16:34:54,4.06,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,390,-9999
SWRC_RT_03,12/21/12 16:34:54,9.23,7.03,9.24
SWRC_RT_01,12/21/12 16:34:54,2.41,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,347,-9999
SWRC_RT_03,12/21/12 16:34:54,8.97,0.87,5.61
SWRC_RT_01,12/21/12 16:34:54,0.09,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,343,-9999
SWRC_RT_03,12/21/12 16:34:54,2.16,5.96,0.4
SWRC_RT_01,12/21/12 16:34:54,7.41,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,316,-9999
SWRC_RT_03,12/21/12 16:34:54,5.51,9.28,8.7
SWRC_RT_01,12/21/12 16:34:54,4.82,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,313,-9999
SWRC_RT_03,12/21/12 16:34:54,7.64,6.91,6.14
SWRC_RT_01,12/21/12 16:34:54,5.63,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,321,-9999
SWRC_RT_03,12/21/12 16:34:54,4.73,0.36,9.28
SWRC_RT_01,12/21/12 16:34:54,0.3,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,328,-9999
SWRC_RT_03,12/21/12 16:34:54,3.05,8.49,3.58
SWRC_RT_01,12/21/12 16:34:54,3.37,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,363,-9999
SWRC_RT_03,12/21/12 16:34:54,9.1,9.61,9.38
SWRC_RT_01,12/21/12 16:34:54,1.14,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,386,-9999
SWRC_RT_03,12/21/12 16:34:54,2.6,2.08,4.11
SWRC_RT_01,12/21/12 16:34:54,6.48,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,339,-9999
